,Unnamed: 0,发布时间,城市,职位名称,公司名称,公司规模,公司类型,薪资,学历要求,技能要求,工作经验要求,评分,score,Cluster,X,Y
12,12,2023/6/5,0.09927007299270073,电商数据分析师,上海依拓纺织有限公司,0.5714285714285714,0.75,12500,0.5,0.07692307692307693,0.2,6.95,3750.2433336007057,1,0.6127879823173812,-1.4126082810024372
13,13,2023/7/14,0.6875912408759124,数据分析师,中讯志远(武汉)科技有限公司,0.42857142857142855,0.0,12500,0.5,0.23076923076923078,0.4,6.3,3750.2611217614503,2,-0.9288391587110835,0.15073506859022037
14,14,2023/8/15,0.14744525547445256,数据分析工程师,四川清音网络科技有限公司,0.7142857142857143,0.0,16000,0.25,0.0,0.4,6.65,4800.21438738269,1,0.21343348595149553,-0.6815454728022152
15,15,2023/2/15,0.14744525547445256,数据分析师,上海比孚信息科技有限公司,0.42857142857142855,0.0,4650,0.25,0.07692307692307693,1.0,6.0,1395.2992225475255,0,-1.0701083606008512,-1.5147976039023847
16,16,2023/5/26,0.09927007299270073,数据分析师,春秋航空,0.8571428571428571,1.0,17500,0.25,0.07692307692307693,0.2,7.55,5250.298690743563,3,2.3511463063145044,-1.151622814092915
17,17,2023/8/1,0.18686131386861313,数据分析师,华硕电脑（上海）有限公司,0.8571428571428571,0.75,3500,0.25,0.0,1.0,6.9,1050.4347575599584,3,1.2476879335807693,-2.666025858378418
18,18,2023/4/11,0.6875912408759124,数据建模分析师,上海数治数据科技有限公司,0.2857142857142857,0.0,14000,0.0,0.38461538461538464,1.0,5.8,4200.350077805407,2,-0.5631922260681851,0.9026509650477612
19,19,2023/6/8,0.28175182481751826,数据分析师,上海东证期货有限公司,0.7142857142857143,0.5,15000,0.0,0.0,1.0,6.6,4500.3853180396245,3,1.3296612974106365,-1.277331972640036
20,20,2023/8/22,0.14744525547445256,数据分析工程师,四川清音网络科技有限公司,0.7142857142857143,0.0,13000,0.25,0.0,0.6,6.5,3900.25438738269,1,0.035304810447523344,-1.0650537760304388
21,21,2023/5/12,0.19124087591240876,数据分析师,科华生物,0.8571428571428571,1.0,4750,0.25,0.07692307692307693,0.2,7.6,1425.3078878238548,3,2.1136485898626285,-1.594221184848236
22,22,2023/7/16,0.19124087591240876,数据分析师,北京惠安中盈科技有限公司,0.2857142857142857,0.0,28500,0.25,0.07692307692307693,0.0,6.95,8550.082173538141,2,-0.28877970367269706,0.9427090831345405
23,23,2023/7/13,0.14744525547445256,PowerBI数据分析师,电声股份,0.8571428571428571,0.25,12500,0.5,0.0,0.4,7.0,3750.273315954119,1,0.35457203665765963,-1.6154035229689452
24,24,2023/8/18,0.6875912408759124,数据分析师-金融方向,智联猎头,0.8571428571428571,1.0,20000,0.25,0.07692307692307693,0.0,7.95,6000.317522860351,3,2.803869208741263,-0.10676668948721718
25,25,2023/6/17,0.09927007299270073,数据分析师,拼多多,0.8571428571428571,0.0,45000,0.25,0.0,1.0,7.15,13500.350998435872,1,0.823013695197477,-0.35851592163505674
26,26,2023/5/22,0.19124087591240876,上市公司招数据分析师,上海链家地产,1.0,0.0,4750,0.25,0.5384615384615384,1.0,6.75,1425.4354702414375,1,-0.006691224201487903,-0.6735201707747385
27,27,2023/8/18,0.28175182481751826,商业数据分析师,信也科技中国,0.8571428571428571,0.0,25000,0.25,0.3076923076923077,0.2,7.45,7500.240015841821,4,0.7387995282354327,0.8201563845828275
28,28,2023/4/16,0.6875912408759124,数据运营/数据分析师,上海雷神咨询有限公司,0.42857142857142855,0.75,4550,0.5,0.0,0.4,6.6,1365.3130448383733,1,0.32864374840050786,-1.4215879682792918
29,29,2023/5/15,0.28175182481751826,初级数据分析师,特朗思大宇宙,0.8571428571428571,0.75,4500,0.25,0.6153846153846154,0.4,7.3,1350.3857850725917,3,1.2967474652843431,-0.12686394834570938
30,31,2023/2/27,0.6875912408759124,数据分析师,云竞(上海)电子科技有限公司,0.7142857142857143,0.0,19000,0.25,0.23076923076923078,0.2,6.9,5700.251478904307,4,0.5209438125279733,0.937629310034017
31,32,2023/7/12,0.09927007299270073,数据分析师,深圳市申河信息科技有限公司,0.2857142857142857,0.0,4700,0.25,0.3076923076923077,0.4,6.1,1410.1760533809256,0,-1.216488696634601,-0.08930763828131148
32,33,2023/7/13,0.28175182481751826,数据分析师,上海挖豆信息科技有限公司,0.14285714285714285,0.0,15000,1.0,0.07692307692307693,1.0,4.85,4500.307296061602,0,-3.0527425843079756,-2.101961694231123
33,35,2023/5/17,0.28175182481751826,数据分析师,拼多多,0.8571428571428571,0.0,45000,0.25,0.07692307692307693,1.0,7.15,13500.376938918747,1,0.8673222980513453,0.05619710290944473
34,36,2023/3/2,0.6875912408759124,风控数据分析师,康嘉信息,0.2857142857142857,0.0,25000,0.25,0.07692307692307693,0.2,6.55,7500.171808574637,2,-0.23697053661653358,1.1137939165625401
35,37,2023/6/28,0.6875912408759124,数据分析师,中联惠捷信息技术有限公司,0.7142857142857143,0.0,4800,0.25,0.38461538461538464,0.4,6.7,1440.306863519692,2,0.006371454227939842,0.47734839608370744
36,38,2023/7/13,0.19124087591240876,数据分析师-上海,零氪信息技术(北京)有限公司,0.8571428571428571,0.0,15000,0.0,0.3076923076923077,1.0,6.7,4500.378464746931,1,0.5679413568106143,-0.2645529143214724
37,39,2023/3/11,0.14744525547445256,数据分析工程师-项目管理方向,四川清音网络科技有限公司,0.7142857142857143,0.0,16000,0.25,0.0,0.4,6.65,4800.21438738269,1,0.21343348595149553,-0.6815454728022152
38,40,2023/3/23,0.04817518248175182,数据分析工程师,上海孟伯智能物联网科技有限公司,0.42857142857142855,0.0,16000,0.25,0.07692307692307693,0.2,6.6,4800.129295540226,1,-0.4201785271449031,-0.12399790393700318
39,41,2023/5/21,0.03941605839416058,数据分析工程师,亚信科技,1.0,0.0,5100,0.25,0.0,0.4,7.15,1530.2464416058394,1,0.5726214732665114,-1.4922107816110455
40,42,2023/3/5,0.14744525547445256,数据分析工程师,四川清音网络科技有限公司,0.7142857142857143,0.0,13000,0.25,0.0,0.4,6.7,3900.21438738269,1,0.1470442857598423,-0.8108050152672912
41,43,2023/4/9,0.14744525547445256,数据分析工程师,四川兰博利科技有限公司,0.42857142857142855,0.0,13000,0.25,0.0,0.4,6.4,3900.171530239833,1,-0.5058113264235152,-0.5951771023255784
42,44,2023/8/3,0.18686131386861313,高级数据分析师,乖宝宠物食品集团股份有限公司,0.8571428571428571,0.0,20000,0.25,0.15384615384615385,0.2,7.25,6000.215142175342,1,0.6706674826382768,0.08878374366205412
43,45,2023/8/1,0.6875912408759124,数据分析师,上海陆杰电子科技有限公司,0.42857142857142855,0.0,12500,0.25,0.0,0.2,6.6,3750.185544838373,2,-0.14286906361646537,0.2645003592467689
44,46,2023/7/2,0.18686131386861313,数据分析师,圣都家居装饰有限公司,1.0,1.0,17500,0.25,0.15384615384615385,0.2,7.7,5250.336570746771,3,2.675808667901763,-0.9548674683507191
45,47,2023/5/2,0.09927007299270073,金融数据分析师,中诚信国际信用评级有限责任公司,0.7142857142857143,0.25,6000,0.25,0.0,0.8,6.2,1800.3145698644423,1,0.17877519009283815,-1.8838574989856265
46,48,2023/3/30,0.6875912408759124,数据分析师,中移(上海)信息通信科技有限公司,0.8571428571428571,0.5,5000,0.25,0.0,0.0,7.8,1500.259830552659,3,1.6491996858241822,-0.541902090642518
47,49,2023/2/23,0.6875912408759124,数据策略分析师,苏州美纳仕网络科技有限公司,0.14285714285714285,0.0,22500,0.25,0.3076923076923077,0.2,6.4,6750.173456926284,2,-0.7516086793220909,1.7225861093671289
48,50,2023/3/30,0.040875912408759124,IT服务数据分析师,德科信息有限公司,0.8571428571428571,0.0,13000,0.25,0.15384615384615385,0.4,7.0,3900.2405436351964,1,0.33313672376345016,-0.6365224966961931
49,51,2023/5/1,0.28175182481751826,数据分析师,立信会计师事务所（特殊普通合伙）,0.8571428571428571,0.0,5100,0.25,0.23076923076923078,0.4,7.0,1530.27232353413,1,0.23097369269209156,-0.4944121817724225
50,52,2023/6/17,0.09927007299270073,数据分析师,深圳市申河信息科技有限公司,0.2857142857142857,0.0,4700,0.25,0.3076923076923077,0.4,6.1,1410.1760533809256,0,-1.216488696634601,-0.08930763828131148
51,53,2023/5/29,0.14744525547445256,人力数据分析师,上海我爱我家,1.0,1.0,11500,0.25,0.3076923076923077,1.0,7.15,3450.5080137563164,3,1.9883432470808218,-1.8703372562569445
52,54,2023/5/18,0.11386861313868613,数据分析师,上海虹迪物流科技有限公司,0.7142857142857143,0.0,13500,0.25,0.15384615384615385,1.0,6.3,4050.3464143338406,1,-0.2820030666755847,-1.1851856251823072
53,55,2023/2/12,0.04817518248175182,数据分析师,上海二十冶建设有限公司,0.8571428571428571,0.5,13500,0.25,0.6923076923076923,0.4,7.2,4050.3451197160502,4,0.9046972636683045,0.3997200866793295
54,56,2023/7/8,0.09927007299270073,商业数据分析师,欣和企业,0.8571428571428571,0.75,5150,0.25,0.0,0.2,7.5,1545.2659984358706,3,1.6886300050662637,-1.6796091952759868
55,57,2023/8/7,0.19124087591240876,时空大数据挖掘分析师,上海城市地理信息系统发展有限公司,0.42857142857142855,0.5,22500,0.25,0.23076923076923078,0.2,7.05,6750.208986724953,4,0.5715584143085592,0.3138631437074053
56,58,2023/7/27,0.6875912408759124,数据分析师,上海翕振信息技术有限公司,0.5714285714285714,0.0,16500,0.25,0.0,0.2,6.85,4950.206973409801,1,0.2720776760640843,0.3290324593960138
57,59,2023/7/7,0.28175182481751826,环保工程师,上海诺本环保科技有限公司,0.14285714285714285,0.0,4750,0.25,0.5384615384615384,1.0,5.55,1425.3159499077565,0,-1.9213105078867299,0.0784237339665505
58,60,2023/4/3,0.19124087591240876,营销AI数据分析师,上海宏原信息科技有限公司,0.2857142857142857,0.0,14000,0.25,0.07692307692307693,0.2,6.3,4200.1221735381405,2,-0.7214003132446734,0.06370586712352637
59,61,2023/5/13,0.09927007299270073,数据分析师,携程计算机技术(上海)有限公司,1.0,1.0,13500,0.25,0.0,0.4,7.55,4050.352427007299,3,2.5216110378786056,-1.8889297618541194
60,62,2023/3/26,0.14744525547445256,商业数据分析师,上海我爱我家,1.0,1.0,17500,0.25,0.3076923076923077,0.2,7.7,5250.348013756316,3,2.5680795487134036,-0.5948231282742007
61,63,2023/7/20,0.14744525547445256,数据分析师,上海睿沃信息科技有限公司,0.2857142857142857,0.0,17500,0.25,0.6153846153846154,0.0,6.65,5250.131640129943,2,-0.8635390565919664,1.8382090806259772
62,64,2023/7/17,0.28175182481751826,商业数据分析师,上海宏原信息科技有限公司,0.2857142857142857,0.0,12500,0.25,0.23076923076923078,0.4,6.1,3750.1866092484156,2,-0.9109775045352115,0.2556838488581895
63,65,2023/4/1,0.6875912408759124,数据分析师,宜通华瑞,0.8571428571428571,0.0,23500,0.25,0.15384615384615385,0.2,7.45,7050.265215168043,4,0.9912507532807427,0.820806493353676
64,66,2023/8/26,0.6875912408759124,数据分析师,上海晨钦信息科技服务有限公司,0.8571428571428571,1.0,21500,0.25,0.15384615384615385,0.2,7.85,6450.3652151680435,3,2.6810289991511596,-0.09348750511072858
65,67,2023/2/10,0.6875912408759124,商业数据分析师主管,智联猎头,0.8571428571428571,1.0,16000,0.5,0.15384615384615385,0.4,7.3,4800.417715168043,3,1.906231373492677,-1.052923145341212
66,68,2023/2/20,0.09927007299270073,财务数据分析师,上海道格医疗美容诊所有限公司,0.42857142857142855,0.0,15000,0.25,0.23076923076923078,0.2,6.6,4500.149789644662,2,-0.5060898268656493,0.2980200879006419
67,69,2023/5/15,0.09927007299270073,数据分析师,51Testing,0.42857142857142855,0.0,4750,0.5,0.38461538461538464,1.0,5.9,1425.3376742600465,0,-1.8098127808450946,-1.2230264290414585
68,70,2023/4/25,0.14744525547445256,数据分析师,杭州拓端数据科技有限公司,0.14285714285714285,0.0,5250,1.0,0.5384615384615384,0.8,5.25,1575.300019250822,0,-3.487752513659623,-1.2063131331060084
69,71,2023/6/6,0.6875912408759124,数据分析师,上海盛付通电子支付服务有限公司,0.5714285714285714,0.0,30000,0.25,0.07692307692307693,0.0,7.4,9000.174665717495,4,0.6382732178652315,1.3678473351591014
70,72,2023/2/27,0.03941605839416058,职业教育数据分析师,江苏中教科信息技术有限公司,0.42857142857142855,0.0,3000,0.5,0.23076923076923078,1.0,5.9,900.316304243202,0,-1.7890112369536164,-1.7736994476360186
71,73,2023/3/20,0.14744525547445256,数据分析师（电商/零售）,上海睿沃信息科技有限公司,0.2857142857142857,0.0,20000,0.25,0.0,0.0,6.65,6000.070101668404,2,-0.4538520481100318,0.32273997475675037
72,74,2023/5/11,0.09927007299270073,数据分析师,51Testing,0.42857142857142855,0.0,4600,0.5,0.46153846153846156,1.0,5.9,1380.345366567739,0,-1.8574275752282892,-1.0265912322576138
73,75,2023/3/17,0.09927007299270073,数据分析师,拼多多,0.8571428571428571,0.0,35000,0.25,0.5384615384615384,0.4,7.25,10500.284844589716,4,0.6268674465469773,1.3936524364538252
74,76,2023/8/12,0.14744525547445256,数据分析师,上海睿沃信息科技有限公司,0.2857142857142857,0.0,20000,0.25,0.15384615384615385,0.0,6.65,6000.085486283789,2,-0.5424427168572542,0.728536322570948
75,77,2023/4/12,0.11386861313868613,数据分析师,上海链家地产,1.0,0.0,4800,0.25,0.38461538461538464,1.0,6.75,1440.4123483997755,1,0.04543786183114431,-1.1669716895514437
76,78,2023/6/22,0.28175182481751826,数据分析师,拼多多,0.8571428571428571,0.0,5500,0.0,0.46153846153846156,0.4,7.55,1650.282900457207,4,0.64828419959161,0.5997279972255806
77,79,2023/5/1,0.09927007299270073,数据分析工程师,广州市森大贸易有限公司,0.8571428571428571,0.0,27500,0.25,0.38461538461538464,0.0,7.85,8250.189459974332,4,0.7729640654397049,1.173204754003234
78,80,2023/6/5,0.14744525547445256,电商数据分析师,上海挖豆信息科技有限公司,0.14285714285714285,0.0,30000,0.25,0.07692307692307693,0.2,5.8,9000.09636540467,2,-0.7150173299154633,0.8100684859218102
79,81,2023/3/4,0.28175182481751826,数据分析师,拼多多,0.8571428571428571,0.0,45000,0.25,0.23076923076923078,1.0,7.15,13500.392323534132,4,0.7787316293041228,0.46199345072364223
80,82,2023/3/22,0.18686131386861313,数据分析师,上海链家地产,1.0,0.0,3600,0.25,0.46153846153846156,1.0,6.75,1080.427339977541,1,0.010028422271863418,-0.9310513923754138
81,83,2023/8/18,0.11386861313868613,powerBI数据分析工程师,敏捷艾科,0.2857142857142857,0.0,14000,0.25,0.07692307692307693,0.4,6.1,4200.154436311863,0,-0.8707078579414437,-0.2803523903098805
82,84,2023/4/8,0.6875912408759124,数据分析和算法工程师主管,有数云集生物科技(上海)有限公司,0.14285714285714285,0.0,20000,0.25,0.3076923076923077,0.0,6.5,6000.133456926284,2,-0.6951935375028159,1.8691185847427136
83,85,2023/4/29,0.18686131386861313,数据分析师,上海卓盟信息科技有限公司,0.2857142857142857,0.0,20000,0.25,0.0,0.4,6.05,6000.154043274244,2,-0.658192548293534,-0.14000553903186622
84,86,2023/8/19,0.11386861313868613,power bi数据分析师,德昂信息技术(北京)有限公司,0.2857142857142857,0.0,19000,0.25,0.15384615384615385,0.2,6.25,5700.122128619555,2,-0.6926150500166475,0.39222711513549274
85,87,2023/4/17,0.04817518248175182,数据分析师,上海链家地产,1.0,0.0,5300,0.25,0.5384615384615384,1.0,6.75,1590.4211636720945,1,-0.06398535761936212,-0.8158854308891984
86,89,2023/3/20,0.11386861313868613,大气污染防治分析工程师（数据分析）,无锡中科光电技术有限公司,0.8571428571428571,1.0,3500,0.0,0.23076923076923078,1.0,7.1,1050.463035212962,3,2.0542144003966216,-1.8808764678359742
87,90,2023/8/27,0.04817518248175182,数据分析算法工程师,上海宝掣科技有限公司,0.2857142857142857,0.0,22500,0.25,0.3076923076923077,0.2,6.25,6750.130943891874,2,-0.7356490692755003,0.8725729162628134
88,91,2023/5/23,0.18686131386861313,数据分析师,上海链家地产,1.0,0.0,4800,0.25,0.38461538461538464,1.0,6.75,1440.4196476698485,1,0.08087943672213616,-1.0822457492964825
89,92,2023/5/6,0.6875912408759124,数据分析师,外企德科人力资源服务安徽有限公司,0.42857142857142855,0.5,14000,0.25,0.6153846153846154,1.0,6.2,4200.457083299912,2,-0.04397618342637975,0.5212599936063278
90,93,2023/6/12,0.11386861313868613,数据分析师（外包）,外企德科,0.8571428571428571,0.25,15000,0.25,0.5384615384615384,0.4,7.1,4500.3113044437305,4,0.6248705217470335,0.34183709886572367
91,94,2023/7/13,0.6875912408759124,数据分析师（金融科技产品）,万宝盛华企业管理咨询(上海)有限公司北京分公司,0.8571428571428571,0.75,27500,0.0,0.6153846153846154,1.0,7.15,8250.533869014198,4,2.2089126805387735,1.0406668743627088
92,95,2023/5/28,0.11386861313868613,数据分析师-230277,上海中智人才顾问咨询有限公司,0.2857142857142857,0.5,15000,0.5,0.0,0.2,6.4,4500.169244004171,1,-0.3668690751873351,-1.06818682599068
93,96,2023/8/6,0.14744525547445256,汽车自动驾驶数据分析工程师,苏州金色未来信息咨询股份有限公司,0.42857142857142855,1.0,17500,0.25,0.5384615384615384,0.4,6.75,5250.325376393679,4,1.0177428459135367,0.19087845856737218
94,97,2023/4/15,0.6875912408759124,大数据/数据分析工程师,外企德科,0.8571428571428571,0.25,21000,0.25,0.46153846153846156,1.0,6.7,6300.480984398812,4,0.74529660921019,0.30065761800332713
95,98,2023/3/10,0.18686131386861313,ML运营-数据分析师,深圳南区人瑞人力资源服务有限公司,1.0,1.0,15000,0.25,0.23076923076923078,0.4,7.55,4500.384263054463,3,2.464449524722789,-1.1139343405943314
96,99,2023/8/5,0.11386861313868613,数据分析师,北京仕邦达人力资源服务有限公司上海分公司,0.42857142857142855,0.25,27500,0.25,0.0,0.0,7.35,8250.1131725756,1,0.45575506217713674,0.29207069939271313
97,100,2023/4/28,0.14744525547445256,数据分析工程师,苏州金色未来信息咨询股份有限公司,0.42857142857142855,1.0,13500,0.25,0.3076923076923077,0.4,6.8,4050.302299470602,1,1.0621099154454996,-0.5901621197740249
98,101,2023/8/14,0.09927007299270073,数据分析师,上海迪孚人力资源服务有限公司,0.42857142857142855,0.0,19000,0.25,0.38461538461538464,0.2,6.55,5700.165174260047,2,-0.506161562024001,0.8761624923349403
99,102,2023/4/29,0.6875912408759124,数据分析师(物流),上海东浩人力资源有限公司,0.42857142857142855,0.5,12500,0.25,0.23076923076923078,0.4,6.6,3750.2986217614502,1,0.4795243142828071,0.2048856351277403
100,103,2023/7/16,0.14744525547445256,汽车自动驾驶数据分析工程师,苏州金色未来信息咨询股份有限公司,0.42857142857142855,1.0,17500,0.25,0.5384615384615384,0.4,6.75,5250.325376393679,4,1.0177428459135367,0.19087845856737218
101,104,2023/6/10,0.6875912408759124,数据分析工程师-外包岗,万宝盛华企业管理咨询(上海)有限公司北京分公司,0.8571428571428571,0.75,25000,0.25,0.15384615384615385,0.2,7.75,7500.340215168043,3,2.324973637875208,0.2643455369704487
102,105,2023/6/27,0.09927007299270073,数据分析师,天津佩能能源科技发展有限公司,0.2857142857142857,0.0,16000,0.25,0.23076923076923078,0.2,6.3,4800.1283610732335,2,-0.8103878995601101,0.4489205585265233
103,106,2023/4/11,0.14744525547445256,自动驾驶数据分析工程师,苏州金色未来信息咨询股份有限公司,0.42857142857142855,1.0,16500,0.25,0.15384615384615385,0.4,6.75,4950.286914855217,3,1.2170897843843758,-0.8666989251231465
104,107,2023/2/21,0.6875912408759124,产品数据分析师,首聘(北京)科技有限公司,0.8571428571428571,0.0,11000,0.5,0.46153846153846156,0.2,7.1,3300.3084843988127,2,-0.003896868340389071,0.6256067104295578
105,108,2023/4/26,0.19124087591240876,数据分析助理,安徽泰沃兆斯信息科技有限公司,0.42857142857142855,0.0,15000,0.25,0.0,1.0,6.1,4500.295909801876,0,-0.7755053406314416,-1.2209147921519954
106,109,2023/4/14,0.14744525547445256,汽车自动驾驶数据分析工程师,苏州金色未来信息咨询股份有限公司,0.42857142857142855,1.0,17500,0.25,0.5384615384615384,0.4,6.75,5250.325376393679,4,1.0177428459135367,0.19087845856737218
107,110,2023/4/30,0.010218978102189781,数据分析助理,上海峪诚东信息科技有限公司,0.5714285714285714,0.0,13500,0.25,0.23076923076923078,0.4,6.55,4050.202313106601,1,-0.36783481754912606,-0.23203804767695285
108,111,2023/5/23,0.05547445255474453,数据分析岗,京东集团,1.0,0.25,19000,0.25,0.07692307692307693,0.2,7.45,5700.240739752947,3,1.3889754830687768,-0.6245518358684444
109,112,2023/5/2,0.14744525547445256,自动驾驶数据分析工程师,苏州金色未来信息咨询股份有限公司,0.42857142857142855,1.0,12000,0.25,0.07692307692307693,0.4,6.8,3600.279222547525,3,1.1618013184705072,-1.2634864127278584
110,113,2023/8/4,0.6875912408759124,数据分析岗,东北证券,0.8571428571428571,1.0,5000,0.25,0.0,1.0,7.0,1500.509830552659,3,1.9575211655950129,-2.2272063795354353
111,114,2023/5/3,0.6875912408759124,数据分析岗,智联猎头,0.8571428571428571,1.0,12500,0.25,0.15384615384615385,0.4,7.4,3750.405215168043,3,2.37012192326388,-0.7355148932691039
112,115,2023/6/19,0.28175182481751826,数据分析,上海市住房和城乡建设管理委员会人才开发评价中心,0.2857142857142857,0.0,12500,1.0,0.0,1.0,5.7,3750.321032325339,0,-2.7373437773357296,-2.520390109996641
113,116,2023/6/17,0.6875912408759124,数据分析岗,上海数治数据科技有限公司,0.2857142857142857,0.0,7000,0.5,0.5384615384615384,1.0,5.6,2100.3904624207908,0,-1.889380261918862,0.07041961054738843
114,117,2023/6/16,0.28175182481751826,数据分析专员,南京飞勒克工业设备有限公司,0.42857142857142855,0.75,5250,0.25,0.15384615384615385,0.4,6.7,1575.2753455121522,1,0.5998333532988879,-0.9884962367594637
115,118,2023/5/14,0.18686131386861313,数据分析,元气森林(北京)食品科技集团有限公司,0.8571428571428571,0.25,16000,0.25,0.15384615384615385,0.2,7.3,4800.240142175342,1,1.0156579772156187,-0.29059255549663543
116,119,2023/7/8,0.052554744525547446,数据分析,上海高顿教育集团,0.8571428571428571,0.0,5250,0.25,0.0,0.4,7.0,1575.2263269030238,1,0.2558926106647938,-1.362683178771042
117,120,2023/8/6,0.28175182481751826,数据分析专员,南京飞勒克工业设备有限公司,0.42857142857142855,0.75,4600,0.25,0.0,0.4,6.7,1380.2599608967676,1,0.6740396953379192,-1.4222988187744277
118,121,2023/3/15,0.11386861313868613,数据分析专员,多特瑞(上海)商贸有限公司,0.42857142857142855,0.75,4750,0.25,0.15384615384615385,0.4,6.7,1425.2585571909842,1,0.507252864350998,-1.2049091564233871
119,123,2023/7/24,0.14744525547445256,数据分析助理（双休，入职缴纳五险）,杭州博盛达信息技术有限公司,0.5714285714285714,0.0,5150,0.25,0.0,0.4,5.95,1545.1929588112616,1,-0.35310192749999575,-1.0412201949133832
120,124,2023/6/10,0.19124087591240876,数据分析助理,上海思勃商务咨询有限公司,0.2857142857142857,0.0,7000,0.25,0.0,1.0,5.7,2100.2744812304477,0,-1.2789710139008619,-1.4577929489213413
121,125,2023/5/26,0.09927007299270073,数据分析,上海晨钦信息科技服务有限公司,0.8571428571428571,1.0,19500,0.25,0.15384615384615385,1.0,6.95,5850.466383051255,3,1.904152537486053,-1.8795466549283577
122,126,2023/2/1,0.6875912408759124,线上数据分析经理,上海清美绿色食品(集团)有限公司,0.8571428571428571,0.25,21500,0.5,0.0,0.2,7.25,6450.287330552658,1,0.9277467667382777,-0.3464041769238574
123,127,2023/5/14,0.28175182481751826,数据分析（销售支持）,旺旺集团,1.0,1.0,3500,0.25,0.15384615384615385,0.6,7.35,1050.4260597978664,3,2.1885874970743657,-1.956432465715919
124,128,2023/6/24,0.6875912408759124,数据分析员8K底薪保障+入职带薪提供住宿,上海太屋网络科技有限公司,0.8571428571428571,0.0,12000,0.5,0.5384615384615384,1.0,6.5,3600.476176706505,1,-0.47302037056605856,-0.14540364456091007
125,129,2023/5/6,0.03941605839416058,数据分析（行政数据线）,深圳万物商企物业服务有限公司,1.0,0.25,4500,0.25,0.6153846153846154,0.4,7.25,1350.332980067378,1,0.638490386405503,-0.10190754138585964
126,130,2023/5/19,0.18686131386861313,销售数据分析,旺旺集团,1.0,1.0,8000,0.25,0.0,1.0,7.15,2400.4811861313865,3,2.107208968126141,-2.7869807436902483
127,131,2023/6/3,0.19124087591240876,数据分析经理,达美乐比萨,0.7142857142857143,0.75,16500,0.25,0.3076923076923077,0.0,7.55,4950.244536175503,3,1.592589195213531,0.08983283796719946
128,132,2023/4/23,0.09927007299270073,数据分析主管,天鲜配(上海)供应链科技有限公司,0.42857142857142855,0.0,17500,0.25,0.0,0.2,6.65,5250.126712721585,1,-0.31787949025177104,-0.20295814843309126
129,133,2023/2/18,0.6875912408759124,数据分析经理-普惠,交银企业管理服务(上海)有限公司张江高科技园区分公司,0.8571428571428571,0.5,15000,0.25,0.07692307692307693,0.4,7.2,4500.347522860351,3,1.6027227347981103,-0.4166362967114625
